Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability
205143_7;0;7;0;0.6568916765350281;1.0;0.9999851510642802;0.9999851510642802;1.0;0.9992913739106618;0.9992913739106618;;1.0;1.0;;1.0;1.0
205268_12;1;12;1;0.5949502580324799;1.0;0.9999749997276896;0.9999749997276896;1.0;0.9991605507409816;0.9991605507409816;;1.0;1.0;;1.0;1.0
205385_13;1;13;0;0.6503696105461839;1.0;0.9999854611480096;0.9999854611480096;1.0;0.998919986773241;0.998919986773241;;1.0;1.0;;1.0;1.0
205601_4;0;4;0;0.6322157813097533;1.0;0.9999937848274502;0.9999937848274502;1.0;0.9991446697214116;0.9991446697214116;;1.0;1.0;;1.0;1.0
205676_4;0;4;0;0.6006818163464467;1.0;0.9999757943002772;0.9999757943002772;1.0;0.9989833155178438;0.9989833155178438;;1.0;1.0;;1.0;1.0
205819_8;0;8;0;0.6019544926975015;1.0;0.9999902395863756;0.9999902395863756;1.0;0.9994777440352473;0.9994777440352473;;1.0;1.0;;1.0;1.0
205873_8;1;8;0;0.6187122168171346;1.0;0.9999880556393772;0.9999880556393772;1.0;0.9990578261808848;0.9990578261808848;;1.0;1.0;;1.0;1.0
205918_10;1;10;1;0.5783126448739384;1.0;0.9999882164085304;0.9999882164085304;1.0;0.998658696055087;0.998658696055087;;1.0;1.0;;1.0;1.0
205960_8;0;8;0;0.5765355105861006;1.0;0.9999901304314668;0.9999901304314668;1.0;0.9983471095326041;0.9983471095326041;;1.0;1.0;;1.0;1.0
205984_9;0;9;1;0.5341053644650263;1.0;0.9999832619810752;0.9999832619810752;1.0;0.998576560094562;0.998576560094562;;1.0;1.0;1.0;0.9999999999999999;0.9999999999999999
206053_8;1;8;0;0.6239169622467403;1.0;0.9999866729607316;0.9999866729607316;1.0;0.9993216455559442;0.9993216455559442;;1.0;1.0;;1.0;1.0
206123_4;1;4;0;0.5931317070055017;1.0;0.9999902893561284;0.9999902893561284;1.0;0.999112241425914;0.999112241425914;;1.0;1.0;;1.0;1.0
206201_14;0;14;0;0.6593463125283505;1.0;0.9999909072488579;0.9999909072488579;1.0;0.9990511794767236;0.9990511794767236;;1.0;1.0;;1.0;1.0
206219_2;0;2;0;0.5884551718067643;1.0;0.999987955684888;0.999987955684888;1.0;0.9988475313896036;0.9988475313896036;;1.0;1.0;;1.0;1.0
206222_6;0;6;0;0.597487610126173;1.0;0.9999894002702541;0.9999894002702541;1.0;0.9994378693882704;0.9994378693882704;;1.0;1.0;;1.0;1.0
206351_10;1;10;0;0.6149306699485647;1.0;0.9999890572336902;0.9999890572336902;1.0;0.9995512461919126;0.9995512461919126;;1.0;1.0;;1.0;1.0
206513_7;1;7;0;0.5815368860753692;1.0;0.9999891943256816;0.9999891943256816;0.9456472506567624;0.998669578422996;0.998669578422996;;1.0;1.0;;1.0;1.0
206576_10;0;10;1;0.546472023027057;1.0;0.9999867860252762;0.9999867860252762;1.0;0.9991106406565128;0.9991106406565128;;1.0;1.0;;1.0;1.0
206633_11;1;11;0;0.5760492648731981;1.0;0.9999801759957484;0.9999801759957484;0.9140893470790378;0.9988185832807444;0.9988185832807444;;1.0;1.0;;1.0;1.0
206645_3;1;3;0;0.5576080168324313;1.0;0.9999868786723726;0.9999868786723726;1.0;0.9997250388472744;0.9997250388472744;;1.0;1.0;;1.0;1.0
206745_10;0;10;1;0.5296169681506757;1.0;0.999995077390948;0.999995077390948;1.0;0.9994549669496341;0.9994549669496341;;1.0;1.0;1.0;1.0;1.0
206811_5;1;5;0;0.6334837378571178;1.0;0.9999893032994142;0.9999893032994142;1.0;0.9996001312005292;0.9996001312005292;;1.0;1.0;;1.0;1.0
206838_12;0;12;0;0.6191273042138385;1.0;0.9999882740290088;0.9999882740290088;0.9268649439297904;0.9994678025396956;0.9994678025396956;;1.0;1.0;;1.0;1.0
206865_14;1;14;1;0.6817024434904309;1.0;0.9996463557566084;0.9996463557566084;1.0;0.9991986819816004;0.9991986819816004;;1.0;1.0;;1.0;1.0
206907_9;1;9;0;0.5015306700654372;1.0;0.99998914350655;0.99998914350655;1.0;0.9989070325943096;0.9989070325943096;;1.0;1.0;;1.0;1.0
206934_8;0;8;0;0.5395462287204505;1.0;0.9999822973362807;0.9999822973362807;0.9565972222222222;0.9997250017276076;0.9997250017276076;;1.0;1.0;;1.0;1.0
207029_7;1;7;0;0.5735324118604554;1.0;0.999988804480716;0.999988804480716;1.0;0.999697531609032;0.999697531609032;;1.0;1.0;;1.0;1.0
207266_4;0;4;0;0.6144282047999183;1.0;0.9999847176359412;0.9999847176359412;1.0;0.9996419776433846;0.9996419776433846;;1.0;1.0;;1.0;1.0
207328_9;1;9;0;0.6598739962930474;1.0;0.9999917382747148;0.9999917382747148;1.0;0.9993076188901552;0.9993076188901552;;1.0;1.0;;1.0;1.0
207359_5;0;5;0;0.6469256590215116;1.0;0.9999853509015856;0.9999853509015856;1.0;0.9991166805537218;0.9991166805537218;;1.0;1.0;;1.0;1.0
207392_14;1;14;1;0.5854235447858167;1.0;0.9999757452577621;0.9999757452577621;1.0;0.9991680292592041;0.9991680292592041;;1.0;1.0;;1.0;1.0
207506_14;1;14;1;0.5327733848909125;1.0;0.9999873100549008;0.9999873100549008;1.0;0.9991151819602262;0.9991151819602262;;1.0;1.0;1.0;1.0;1.0
207572_5;0;5;0;0.6044271770660741;1.0;0.9999887101128946;0.9999887101128946;1.0;0.9992809273017748;0.9992809273017748;;1.0;1.0;;1.0;1.0
207768_7;0;7;0;0.6079360251144066;1.0;0.9999899084377892;0.9999899084377892;1.0;0.9992270690859948;0.9992270690859948;;1.0;1.0;;1.0;1.0
207798_6;0;6;0;0.6225449529559326;1.0;0.9999905267967748;0.9999905267967748;1.0;0.9977323886824424;0.9977323886824424;;1.0;1.0;;1.0;1.0
207810_7;0;7;0;0.6059398398507525;1.0;0.9999912817626756;0.9999912817626756;1.0;0.9986818045148173;0.9986818045148173;;1.0;1.0;;1.0;1.0
207852_8;1;8;0;0.6159140886899042;1.0;0.999978461942822;0.999978461942822;1.0;0.9992575702610288;0.9992575702610288;;1.0;1.0;;1.0;1.0
207966_14;0;14;1;0.5738009834417237;1.0;0.9999717278934536;0.9999717278934536;1.0;0.9994295203709938;0.9994295203709938;;1.0;1.0;;1.0;1.0
207993_2;0;2;0;0.6192864785644411;1.0;0.9999915471769262;0.9999915471769262;1.0;0.9992685044241324;0.9992685044241324;;1.0;1.0;;1.0;1.0
207993_4;0;4;0;0.6139834859742205;1.0;0.9999837694254886;0.9999837694254886;1.0;0.9993581493524921;0.9993581493524921;;1.0;1.0;;1.0;1.0
207993_5;0;5;0;0.628107390044739;1.0;0.9999923308808398;0.9999923308808398;1.0;0.9994915958600484;0.9994915958600484;;1.0;1.0;;1.0;1.0
208052_13;1;13;1;0.6929083641407984;1.0;0.9998476382526766;0.9998476382526766;1.0;0.9993622854139966;0.9993622854139966;;1.0;1.0;;1.0;1.0
208103_6;1;6;0;0.6019384302169175;1.0;0.9999896484642256;0.9999896484642256;1.0;0.9992392539466152;0.9992392539466152;;1.0;1.0;;1.0;1.0
208172_2;1;2;0;0.5846439141970694;1.0;0.9999884401976216;0.9999884401976216;1.0;0.9988224044229304;0.9988224044229304;;1.0;1.0;;1.0;1.0
208349_10;1;10;0;0.5361771990423249;1.0;0.9999878978826048;0.9999878978826048;1.0;0.9997712633116216;0.9997712633116216;;1.0;1.0;;1.0;1.0
208418_2;0;2;0;0.5739653175420328;1.0;0.9999834104315956;0.9999834104315956;1.0;0.9992822230190572;0.9992822230190572;;1.0;1.0;;1.0;1.0
208577_6;1;6;0;0.5896280315500356;1.0;0.9999918854222576;0.9999918854222576;1.0;0.9993694377914836;0.9993694377914836;;1.0;1.0;;1.0;1.0
208601_8;1;8;0;0.656242625568444;1.0;0.9999792179408652;0.9999792179408652;1.0;0.9994088690209428;0.9994088690209428;;1.0;1.0;;1.0;1.0
208613_5;1;5;0;0.6495567309162175;1.0;0.9999806777928062;0.9999806777928062;1.0;0.9995302788429068;0.9995302788429068;;1.0;1.0;;1.0;1.0
209188_11;1;11;1;0.595551402144913;1.0;0.9999639416689544;0.9999639416689544;1.0;0.9959767617378708;0.9959767617378708;;1.0;1.0;;1.0;1.0
209257_7;1;7;0;0.5692832973474877;1.0;0.9999910053487696;0.9999910053487696;0.9140893470790378;0.9982774536903692;0.9982774536903692;;1.0;1.0;;1.0;1.0
209269_14;0;14;1;0.5752468296375379;1.0;0.9999758121182972;0.9999758121182972;1.0;0.9993432377718496;0.9993432377718496;;1.0;1.0;;1.0;1.0
209371_3;0;3;0;0.6121044021596859;1.0;0.9999884638528224;0.9999884638528224;1.0;0.9995426177468816;0.9995426177468816;;1.0;1.0;;1.0;1.0
209799_13;0;13;0;0.6610754376098545;1.0;0.9999852715378658;0.9999852715378658;0.9764558154135928;0.999442696052436;0.999442696052436;;1.0;1.0;;1.0;1.0
209901_13;1;13;0;0.6937053653687107;1.0;0.9999925484212546;0.9999925484212546;1.0;0.9970654144460348;0.9970654144460348;;1.0;1.0;;1.0;1.0
210008_2;1;2;0;0.6100914890615537;1.0;0.9999931597465164;0.9999931597465164;1.0;0.9969996186702679;0.9969996186702679;;1.0;1.0;;1.0;1.0
210134_5;1;5;0;0.5930677777521622;1.0;0.9999850155847108;0.9999850155847108;1.0;0.999503502869633;0.999503502869633;;1.0;1.0;;1.0;1.0
210185_14;0;14;1;0.6078636820197312;1.0;0.9999793741998876;0.9999793741998876;1.0;0.999487449961613;0.999487449961613;;1.0;1.0;;1.0;1.0
210197_2;1;2;0;0.5949157691385943;1.0;0.9999929872292136;0.9999929872292136;1.0;0.9990107387843415;0.9990107387843415;;1.0;1.0;;1.0;1.0
210566_14;1;14;1;0.7207387185241708;1.0;0.9995302962667774;0.9995302962667774;1.0;0.9993904954831164;0.9993904954831164;;1.0;1.0;;1.0;1.0
210581_6;0;6;0;0.5991531246591373;1.0;0.99997443079275;0.99997443079275;1.0;0.9995548318792205;0.9995548318792205;;1.0;1.0;;1.0;1.0
210593_3;1;3;0;0.5694946206325786;1.0;0.9999879240712576;0.9999879240712576;1.0;0.9993961744068128;0.9993961744068128;;1.0;1.0;;1.0;1.0
210671_6;1;6;0;0.6028223974084856;1.0;0.9999900581543384;0.9999900581543384;0.9268649439297904;0.9994702344457496;0.9994702344457496;;1.0;1.0;;1.0;1.0
210719_3;0;3;0;0.5716296042978111;1.0;0.9999944718281072;0.9999944718281072;1.0;0.9995949167702688;0.9995949167702688;;1.0;1.0;;1.0;1.0
210794_4;1;4;0;0.6332463395098181;1.0;0.9999906327859504;0.9999906327859504;1.0;0.999626435939545;0.999626435939545;;1.0;1.0;;1.0;1.0
210866_10;0;10;0;0.6640909732188061;1.0;0.9999820412069746;0.9999820412069746;1.0;0.999528955855601;0.999528955855601;;1.0;1.0;;1.0;1.0
210866_11;0;11;0;0.6387603226949743;1.0;0.9999852899136418;0.9999852899136418;1.0;0.9994232472349576;0.9994232472349576;;1.0;1.0;;1.0;1.0
210866_6;0;6;0;0.6485392675928721;1.0;0.9999918525282842;0.9999918525282842;1.0;0.9996064948115096;0.9996064948115096;;1.0;1.0;;1.0;1.0
211002_4;1;4;0;0.6262085921267163;1.0;0.9999920569013426;0.9999920569013426;1.0;0.9995205320317879;0.9995205320317879;;1.0;1.0;;1.0;1.0
211011_3;1;3;0;0.6263580092225707;1.0;0.9999873300555888;0.9999873300555888;1.0;0.9993171290159144;0.9993171290159144;;1.0;1.0;;1.0;1.0
211038_11;1;11;1;0.5907657392804174;1.0;0.9999765724792216;0.9999765724792216;1.0;0.9994110299414632;0.9994110299414632;;1.0;1.0;;1.0;1.0
211044_12;1;12;0;0.57276907623486;1.0;0.9999745028340148;0.9999745028340148;0.9321829553161028;0.9994965237514076;0.9994965237514076;;1.0;1.0;;1.0;1.0
211275_13;0;13;1;0.5153884301307088;1.0;0.9999903782082792;0.9999903782082792;1.0;0.9994879924116172;0.9994879924116172;;1.0;1.0;1.0;1.0;1.0
211323_5;1;5;0;0.6365510965375715;1.0;0.9999831735465567;0.9999831735465567;1.0;0.9991655152692572;0.9991655152692572;;1.0;1.0;;1.0;1.0
211408_2;1;2;0;0.6206663018512684;1.0;0.9999900618607294;0.9999900618607294;1.0;0.9993905575928134;0.9993905575928134;;1.0;1.0;;1.0;1.0
211411_6;1;6;0;0.5916527737554921;1.0;0.9999948421472966;0.9999948421472966;1.0;0.9995740165430992;0.9995740165430992;;1.0;1.0;;1.0;1.0
211507_4;1;4;0;0.6106942420448722;1.0;0.999986994340673;0.999986994340673;1.0;0.9995814245690624;0.9995814245690624;;1.0;1.0;;1.0;1.0
211528_10;0;10;0;0.5504559733585154;1.0;0.9999829097749208;0.9999829097749208;0.9321829553161028;0.9992838006794456;0.9992838006794456;;1.0;1.0;;1.0;1.0
211543_13;0;13;0;0.5646153896072599;1.0;0.9999848085483978;0.9999848085483978;0.9091918070830391;0.9990787414562076;0.9990787414562076;;1.0;1.0;;1.0;1.0
211576_9;0;9;1;0.5014206132432126;1.0;0.9999869529407652;0.9999869529407652;1.0;0.9974649258954912;0.9974649258954912;;1.0;1.0;1.0;1.0;1.0
211907_12;0;12;0;0.5573533211176179;1.0;0.9999843793271548;0.9999843793271548;0.9292230261088392;0.9978618824198338;0.9978618824198338;;1.0;1.0;;1.0;1.0
212009_9;0;9;0;0.5991979699082115;1.0;0.9999865606043901;0.9999865606043901;0.9456472506567624;0.9994969831627664;0.9994969831627664;;1.0;1.0;;1.0;1.0
212043_12;1;12;1;0.6090893472955905;1.0;0.9999778652956548;0.9999778652956548;1.0;0.9990726839863512;0.9990726839863512;;1.0;1.0;;1.0;1.0
212109_9;1;9;0;0.6273776420838622;1.0;0.999990334893951;0.999990334893951;1.0;0.9838826323118252;0.9838826323118252;;1.0;1.0;;1.0;1.0
212118_11;0;11;0;0.6328158267009336;1.0;0.9999915803634504;0.9999915803634504;1.0;0.9993307965412892;0.9993307965412892;;1.0;1.0;;1.0;1.0
212274_10;1;10;0;0.6400519345102048;1.0;0.999989595743678;0.999989595743678;1.0;0.999298576303912;0.999298576303912;;1.0;1.0;;1.0;1.0
212590_9;0;9;1;0.5464260991585255;1.0;0.9999851552195659;0.9999851552195659;1.0;0.9996315212998006;0.9996315212998006;;1.0;1.0;;1.0;1.0
212593_11;1;11;0;0.5773721851124317;1.0;0.9999907792606032;0.9999907792606032;0.8871968415115623;0.9995058675299228;0.9995058675299228;;1.0;1.0;;1.0;1.0
212704_7;1;7;0;0.5823749896895389;1.0;0.9999889611276912;0.9999889611276912;1.0;0.9996920491688156;0.9996920491688156;;1.0;1.0;;1.0;1.0
213495_11;0;11;1;0.5918503212456314;1.0;0.9999746559003532;0.9999746559003532;1.0;0.9994891817081052;0.9994891817081052;;1.0;1.0;;1.0;1.0
213822_3;1;3;0;0.6347059721406768;1.0;0.999975004706296;0.999975004706296;1.0;0.9993252520056168;0.9993252520056168;;1.0;1.0;;1.0;1.0
214085_9;1;9;0;0.6010793913192239;1.0;0.9999888782281792;0.9999888782281792;0.8871968415115623;0.9992659424777356;0.9992659424777356;;1.0;1.0;;1.0;1.0
214142_2;0;2;0;0.606700596395279;1.0;0.9999893144366312;0.9999893144366312;1.0;0.9974509917169954;0.9974509917169954;;1.0;1.0;;1.0;1.0
