Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability
1;0;0.532270183;1;1;1;-0.001276092;0.990551156;0.990551156
1;1;0.609354286;1;1;1;0.43125;0.992211025;0.992211025
1;1;0.767383813;1;1;1;0.181079333;0.989836012;0.989836012
0;1;0.525528089;1;1;1;0.572649573;0.987240992;0.987240992
1;1;0.972153751;1;1;1;0.783333333;0.989141455;0.989141455
1;1;0.803692498;1;1;1;0.43185835;0.993144553;0.993144553
1;1;0.951274495;1;1;1;0.391812865;0.992943922;0.992943922
1;1;0.667666206;1;1;1;0.417485615;0.992825445;0.992825445
0;1;0.664547886;1;1;1;0.397429595;0.990454617;0.990454617
1;1;0.786159478;1;1;1;0.388212802;0.991857147;0.991857147
1;1;0.992644631;1;1;1;0.368916409;0.988729488;0.988729488
1;1;0.768259505;1;1;1;0.431370834;0.986850975;0.986850975
1;1;0.746316929;1;1;1;0.093586584;0.991448895;0.991448895
1;1;0.907130469;1;1;1;0.332823761;0.989136832;0.989136832
1;1;0.883187979;1;1;1;0.380066762;0.992718868;0.992718868
1;1;0.576079735;1;1;1;0.420870921;0.972139466;0.972139466
1;1;0.916067816;1;1;1;0.366883117;0.981297388;0.981297388
1;1;0.509873751;1;1;1;0.075150646;0.969578976;0.969578976
0;1;0.80574264;1;1;1;0.561766978;0.992764186;0.992764186
1;1;0.955424571;1;1;1;0.655720339;0.987900148;0.987900148
1;1;0.70285468;1;1;1;0.576362593;0.978719839;0.978719839
1;1;0.987983173;1;1;1;0.260817308;0.980899388;0.980899388
1;1;0.957497291;1;1;1;0.165614478;0.993143714;0.993143714
1;1;0.855690079;1;1;1;0.644079398;0.98694211;0.98694211
1;1;0.601824536;1;1;1;0.290238043;-1.262167915;-1.262167915
1;1;0.939704149;1;1;1;0.277552013;0.992052705;0.992052705
1;1;0.569822038;1;1;1;0.446385674;0.989075589;0.989075589
1;1;0.91170128;1;1;1;0.338051836;0.991840745;0.991840745
1;1;0.893678776;1;1;1;0.557823129;0.942766361;0.942766361
0;1;0.829712592;1;1;1;0.425362319;0.9933294;0.9933294
0;1;0.638870681;1;1;1;0.528845837;0.989662572;0.989662572
1;1;0.95097593;1;1;1;0.483862705;0.991418926;0.991418926
1;1;0.730654923;1;1;1;0.264676175;0.993135572;0.993135572
1;1;0.9919717;1;1;1;0.134728932;0.991139513;0.991139513
1;1;0.912183469;1;1;1;0.578204027;0.992619744;0.992619744
1;1;0.721086446;1;1;1;0.620833333;0.981876732;0.981876732
1;1;0.504787055;1;1;1;0.488052329;0.990050351;0.990050351
1;1;0.928048495;1;1;1;0.254639356;0.989762908;0.989762908
1;1;0.996153222;1;1;1;0.415780831;0.963096719;0.963096719
1;1;0.63527326;1;1;1;0.515851795;0.988268246;0.988268246
1;1;0.883997242;1;1;1;0.403980411;0.992659833;0.992659833
1;1;0.954459044;1;1;1;0.33992649;0.992178179;0.992178179
1;1;0.854192137;1;1;1;0.559947587;0.986224717;0.986224717
0;1;0.503163075;1;1;1;0.27261053;0.991343081;0.991343081
1;1;0.605719468;1;1;1;0.574142826;0.987605297;0.987605297
1;1;0.947791526;1;1;1;0.391313011;0.992634257;0.992634257
1;1;0.972001806;1;1;1;0.463917526;0.99466401;0.99466401
1;1;0.95848115;1;1;1;0.298277181;0.98136792;0.98136792
1;1;0.999177805;1;1;1;0.540136054;0.991269531;0.991269531
1;1;0.695154431;1;1;1;0.320515214;0.981027575;0.981027575
1;1;0.991961208;1;1;1;0.592636114;0.993837682;0.993837682
